"PRS1_1" "PRS1_2" "PRS1_3" "PRS2_1" "PRS2_2" "PRS2_3" "PRMG_1" "PRMG_2" "PRMG_3" "PRB_1" "PRB_2" "PRB_3"
"T459_35808" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35237" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35238" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35239" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35240" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35241" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35242" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35243" 0 0 0 0 0 0 0 0 0 1 0 0
"T459_35244" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35245" 0 0 0 0 0 0 0 0 1 0 0 0
"T459_35246" 66 90 126 75 75 87 127 134 110 125 126 127
"T459_35247" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35248" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35249" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35250" 0 1 0 0 0 0 0 3 0 0 0 0
"T459_35251" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35252" 0 0 0 0 0 0 1 1 0 1 0 0
"T459_35253" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35254" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35255" 0 0 0 6 0 0 0 0 0 1 0 0
"T459_35256" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35257" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35258" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35259" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35809" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35260" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35261" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35262" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35263" 0 1 1 2 0 4 1 1 0 0 0 1
"T459_35264" 0 0 1 0 0 0 0 0 0 0 0 0
"T459_35265" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35266" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35267" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35810" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35268" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35269" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35270" 2 0 1 0 1 0 1 1 0 1 0 0
"T459_35271" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35272" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35811" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35812" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35273" 0 0 0 0 0 1 4 0 0 1 1 2
"T459_35274" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35275" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35276" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35277" 0 0 0 0 0 0 0 1 0 0 0 0
"T459_35813" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35278" 174 248 212 270 284 268 460 498 455 831 830 859
"T459_35279" 0 1 0 0 0 1 0 1 0 1 0 0
"T459_35280" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35814" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35815" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35281" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35282" 4 5 7 0 3 0 0 0 0 0 0 0
"T459_35283" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35284" 0 0 1 2 2 1 1 0 1 0 0 0
"T459_35285" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35286" 2 1 4 2 1 0 0 0 1 1 1 0
"T459_35287" 1 1 0 0 0 0 0 0 0 1 0 1
"T459_35288" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35816" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35289" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35290" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35291" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35292" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35293" 0 0 0 0 0 1 0 0 0 0 0 0
"T459_35294" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35295" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35296" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35297" 0 0 0 0 0 0 0 0 0 0 0 1
"T459_35298" 0 0 0 0 0 0 1 3 0 0 0 3
"T459_35299" 3 1 5 3 3 17 11 9 10 7 8 10
"T459_35300" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35301" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35302" 6 4 4 8 3 17 23 27 24 16 16 18
"T459_35817" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35303" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35304" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35305" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35818" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35306" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35307" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35308" 96 90 84 91 90 109 117 130 116 195 106 89
"T459_35309" 0 0 0 0 0 0 1 3 1 1 0 0
"T459_35310" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35311" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35312" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35313" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35314" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35315" 0 0 0 0 1 1 0 1 2 4 1 2
"T459_35316" 0 0 0 1 0 0 0 0 0 0 0 0
"T459_35317" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35318" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35319" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35320" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35321" 9 4 4 9 10 10 11 15 16 6 6 9
"T459_35322" 19 6 5 7 19 30 24 17 23 29 14 12
"T459_35819" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35323" 4 1 0 0 2 4 1 2 1 1 3 0
"T459_35820" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35324" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35325" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35326" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35327" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35328" 0 0 0 0 0 1 0 0 0 0 1 0
"T459_31601" 12 10 16 4 7 7 5 10 15 10 13 3
"T459_31602" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31603" 8 6 7 4 11 9 8 8 11 9 9 5
"T459_31604" 37 30 25 25 45 64 75 64 41 52 70 70
"T459_31605" 4 5 3 5 15 12 13 10 15 12 18 15
"T459_31606" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31607" 0 0 0 0 1 0 0 0 1 0 0 0
"T459_31608" 1 0 0 0 0 0 0 0 0 0 0 0
"T459_31609" 108 127 85 117 106 92 172 172 143 157 146 148
"T459_31610" 0 0 0 0 2 3 3 1 5 3 1 11
"T459_31611" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31612" 123 116 104 107 153 181 193 182 175 246 213 245
"T459_31613" 15 20 16 23 25 21 50 37 47 52 67 76
"T459_31614" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31615" 1 0 1 0 1 2 2 3 3 4 0 3
"T459_31616" 28 27 11 99 58 91 698 455 346 1657 454 1458
"T459_31617" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31618" 18 31 43 11 15 16 17 24 20 28 24 20
"T459_31619" 133 142 83 122 95 107 137 121 129 114 59 60
"T459_31620" 314 333 200 312 282 193 264 297 275 220 218 208
"T459_31621" 8 6 8 11 9 15 6 18 6 7 4 5
"T459_35821" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35329" 9 5 3 4 6 12 5 9 6 7 0 3
"T459_35330" 11 2 9 2 5 13 10 15 5 12 14 8
"T459_35331" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35332" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35333" 0 1 0 1 1 1 1 2 0 1 1 3
"T459_35822" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35334" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35335" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31622" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31623" 4 2 3 1 2 4 6 4 4 3 3 1
"T459_31624" 3 1 5 3 2 6 4 3 2 2 0 2
"T459_31625" 1 0 0 1 0 1 0 1 0 27 2 64
"T459_31626" 0 0 0 0 0 0 2 0 0 0 0 0
"T459_31627" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31628" 1 0 0 1 0 0 1 1 0 1 0 0
"T459_31629" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31630" 0 0 1 2 0 0 0 1 0 1 0 0
"T459_31631" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31632" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31633" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31634" 2 4 2 0 0 1 0 0 0 0 0 0
"T459_31635" 6 3 5 4 1 2 5 3 0 2 2 2
"T459_31636" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31637" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31638" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31639" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31640" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31641" 0 0 1 0 0 0 0 0 0 0 0 0
"T459_31642" 4 8 2 0 0 0 1 0 1 1 0 0
"T459_31643" 0 2 0 13 11 10 2 1 1 2 2 0
"T459_31644" 1 1 0 0 0 1 1 0 1 0 0 0
"T459_31645" 116 100 69 62 71 138 79 100 81 119 80 103
"T459_31646" 87 85 61 86 75 82 93 82 89 88 54 66
"T459_31647" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31648" 32 29 42 13 13 11 14 6 15 16 11 13
"T459_31649" 0 3 0 1 1 0 5 4 4 46 5 44
"T459_31650" 0 1 1 0 0 0 9 11 4 37 11 22
"T459_31651" 1 4 1 1 1 0 0 0 0 0 0 0
"T459_31652" 81 86 126 124 123 115 227 200 212 248 252 285
"T459_31653" 150 123 84 124 123 162 172 180 148 154 112 131
"T459_31654" 86 48 26 36 41 81 43 29 29 19 15 26
"T459_31655" 2785 1842 789 673 615 516 0 9 2 0 1 0
"T459_31656" 4 4 6 5 4 4 3 3 0 4 0 1
"T459_31657" 0 0 0 0 0 0 0 0 0 1 0 0
"T459_31658" 126 188 131 180 155 123 157 192 186 198 170 161
"T459_31659" 27 33 21 64 47 52 92 106 89 119 85 129
"T459_31660" 9 2 7 34 32 102 33 29 25 55 49 31
"T459_31661" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31662" 2 3 6 3 1 5 9 2 6 10 11 5
"T459_31663" 96 65 115 87 76 157 48 46 47 30 36 35
"T459_31664" 111 70 115 95 66 130 47 45 42 33 32 25
"T459_31665" 0 1 3 1 0 15 5 2 2 3 1 2
"T459_31666" 0 1 0 0 0 0 0 0 0 0 0 0
"T459_31667" 7 5 11 10 17 11 29 34 29 35 27 30
"T459_31668" 29 44 22 44 35 60 78 84 66 65 58 80
"T459_31669" 100 145 149 170 126 89 24 59 68 26 27 29
"T459_31670" 164 140 336 107 129 229 24 53 40 10 6 17
"T459_31671" 107 57 50 61 75 79 76 67 68 76 65 32
"T459_31672" 7 7 39 51 41 51 5 18 12 1 5 5
"T459_31673" 3 1 2 1 2 0 3 1 5 4 0 0
"T459_31674" 0 0 0 0 0 0 0 0 0 0 1 0
"T459_31675" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31676" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31677" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31678" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31679" 0 1 0 1 0 0 0 0 0 1 0 0
"T459_31680" 0 0 0 0 0 0 0 1 0 1 0 0
"T459_31681" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31682" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31683" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31684" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31685" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31686" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35336" 10 4 17 1 0 0 1 0 0 0 0 0
"T459_35337" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35338" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35339" 49 20 13 0 1 0 0 0 1 0 0 0
"T459_35823" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35340" 0 1 0 0 0 0 0 0 0 0 0 0
"T459_35341" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35342" 2 0 0 0 1 4 0 0 0 0 0 0
"T459_35343" 0 0 0 0 0 0 0 0 0 1 1 1
"T459_35344" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35345" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35346" 0 0 0 0 0 0 0 0 0 0 1 0
"T459_35347" 0 0 0 0 0 0 0 0 0 0 1 0
"T459_35824" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35825" 12 6 8 6 4 16 13 11 12 9 8 18
"T459_35348" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35349" 2 1 1 0 0 0 1 1 2 1 0 2
"T459_35350" 0 0 0 0 0 0 0 0 1 0 0 0
"T459_35351" 0 0 0 0 0 0 0 0 0 3 1 6
"T459_35352" 0 0 0 0 1 2 0 1 0 0 0 0
"T459_35826" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35827" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35828" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35353" 4 6 3 3 3 4 4 5 5 3 0 3
"T459_35354" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35355" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35829" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35356" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35357" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35358" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35359" 5 7 3 1 1 4 9 2 6 4 4 15
"T459_35360" 1 1 2 1 1 6 2 1 3 3 0 4
"T459_35361" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35362" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35363" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35364" 2 5 1 1 1 0 1 4 5 2 9 4
"T459_35830" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35365" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35366" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35367" 107 119 70 26 34 36 31 39 33 35 43 70
"T459_35368" 0 0 0 1 0 0 1 0 0 0 1 0
"T459_35369" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35370" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35371" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35372" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35373" 0 3 3 3 3 2 3 3 3 5 6 3
"T459_35374" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35375" 6 5 6 9 8 12 7 19 14 7 9 8
"T459_35376" 11 5 20 5 9 8 5 3 8 5 4 9
"T459_35377" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35378" 9 1 4 8 2 11 55 23 26 116 90 297
"T459_35379" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31687" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31688" 1 2 0 0 2 0 2 4 0 4 2 1
"T459_31689" 0 0 0 0 0 0 1 0 0 1 0 1
"T459_31690" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31691" 20 12 15 12 7 6 3 6 6 6 5 1
"T459_31692" 56 82 52 63 50 41 69 78 62 60 44 35
"T459_31693" 2 1 1 4 8 7 12 21 7 19 15 15
"T459_31694" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31695" 0 0 0 0 0 0 0 0 0 1 0 1
"T459_31696" 63 39 15 34 16 23 102 113 101 75 51 72
"T459_31697" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31698" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31699" 50 53 85 305 219 491 232 214 233 67 92 51
"T459_31700" 0 0 2 19 21 27 10 6 4 2 0 0
"T459_31701" 53 59 36 22 26 38 0 0 0 1 2 0
"T459_31702" 22 39 44 61 44 41 84 78 64 94 90 87
"T459_31703" 2 2 1 4 2 4 4 8 8 3 4 2
"T459_31704" 0 0 0 0 1 3 2 1 0 1 2 0
"T459_31705" 12 7 9 7 8 13 26 24 14 19 14 6
"T459_31706" 2 3 3 2 2 13 5 7 6 6 5 6
"T459_31707" 1 4 2 0 5 3 5 8 2 0 3 1
"T459_31708" 2 1 0 0 3 5 2 1 9 5 3 5
"T459_31709" 29 23 26 24 23 39 32 33 24 37 16 33
"T459_31710" 22 9 12 40 35 41 28 28 27 20 15 31
"T459_31711" 1 0 0 0 0 0 0 0 0 0 0 0
"T459_31712" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31713" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31714" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31715" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31716" 0 0 0 0 0 0 0 0 0 2 1 0
"T459_31717" 259 164 114 130 88 202 279 255 183 278 135 277
"T459_31718" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31719" 0 0 0 0 0 0 0 2 0 1 0 0
"T459_31720" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31721" 172 208 87 497 438 535 343 341 316 223 229 159
"T459_31722" 33 21 41 72 58 71 111 155 123 139 119 117
"T459_31723" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31724" 85 98 120 152 195 196 562 493 452 640 478 1076
"T459_31725" 1 0 3 0 1 1 1 0 3 1 3 1
"T459_31726" 108 92 79 100 69 116 130 121 104 178 142 206
"T459_31727" 438 395 215 239 188 237 161 197 199 168 136 168
"T459_31728" 85 56 195 26 13 21 10 9 13 16 13 10
"T459_31729" 0 0 0 0 0 0 1 1 1 1 0 0
"T459_31730" 0 0 0 3 3 0 8 6 4 16 2 3
"T459_31731" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31732" 0 1 0 0 0 0 0 0 0 0 0 0
"T459_31733" 2 1 2 0 0 0 2 1 0 0 4 2
"T459_31734" 0 0 1 0 0 1 0 0 0 0 1 0
"T459_31735" 0 4 0 0 0 0 7 4 1 1 3 0
"T459_31736" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31737" 0 0 0 0 0 0 0 1 0 0 0 0
"T459_31738" 225 246 105 83 62 54 3 6 4 0 1 1
"T459_31739" 1 0 0 0 3 3 31 10 12 76 78 236
"T459_31740" 1 3 0 0 0 0 0 0 0 0 0 0
"T459_31741" 0 0 0 0 0 1 0 0 0 0 0 0
"T459_31742" 1 4 0 26 16 24 23 28 20 54 25 44
"T459_31743" 0 0 0 1 0 0 0 0 0 0 0 0
"T459_31744" 16 19 14 14 25 49 50 42 47 50 38 55
"T459_31745" 43 23 31 18 23 57 85 72 68 54 46 55
"T459_31746" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31747" 20 15 19 13 23 39 26 15 17 13 6 6
"T459_31748" 0 0 0 10 4 2 8 5 9 8 4 4
"T459_31749" 0 0 0 0 0 0 0 1 0 0 0 0
"T459_31750" 2 6 3 5 6 5 7 6 5 3 7 4
"T459_31751" 5 3 2 0 1 7 9 2 5 6 6 2
"T459_31752" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31753" 0 0 0 0 0 1 0 0 0 0 0 0
"T459_31754" 538 500 402 347 308 399 470 367 434 255 281 216
"T459_31755" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31756" 7 24 13 17 11 15 17 19 10 9 7 7
"T459_31757" 191 213 127 61 75 76 51 68 119 122 72 113
"T459_31758" 169 195 150 188 168 170 171 188 136 147 142 134
"T459_31759" 13 17 11 10 9 14 21 21 15 18 15 18
"T459_31760" 0 0 0 0 0 0 0 0 0 0 0 1
"T459_31761" 1 3 5 5 8 9 14 13 13 9 9 5
"T459_31762" 7 3 4 12 12 33 47 30 45 35 24 22
"T459_31763" 0 0 0 0 0 0 0 1 0 0 0 0
"T459_31764" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31765" 48 48 76 65 80 89 65 83 76 79 69 40
"T459_31766" 6 6 2 5 3 6 11 10 6 7 7 4
"T459_31767" 0 0 1 0 1 2 1 0 1 2 0 0
"T459_31768" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31769" 9 12 6 74 55 60 437 351 266 271 423 249
"T459_31770" 145 217 80 153 132 154 145 155 165 50 68 53
"T459_31771" 12 21 20 30 21 21 31 22 13 34 36 15
"T459_31772" 8 8 17 13 10 18 13 14 12 12 17 8
"T459_31773" 16 20 7 27 20 10 27 30 28 48 34 28
"T459_31774" 79 21 37 14 28 72 44 48 36 37 35 45
"T459_31775" 99 71 124 137 135 168 102 81 83 88 78 63
"T459_31776" 80 56 54 47 49 64 61 72 64 84 76 86
"T459_31777" 1 0 0 0 0 0 0 0 0 0 0 0
"T459_31778" 89 89 166 11 23 4 0 2 2 0 0 0
"T459_31779" 5 14 9 3 12 7 0 0 0 0 0 0
"T459_31780" 215 139 142 296 233 423 399 341 324 526 382 816
"T459_31781" 930 1003 733 2612 2714 2436 2132 2421 2082 28 107 335
"T459_31782" 0 0 0 0 0 0 0 1 0 0 0 0
"T459_31783" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31784" 1 3 3 0 4 1 1 0 0 0 1 0
"T459_31785" 39 64 39 58 42 36 44 61 52 46 41 37
"T459_31786" 10 8 12 4 1 4 2 2 3 3 1 0
"T459_31787" 72 73 34 60 62 67 75 73 55 59 59 33
"T459_31788" 12 8 6 3 0 1 0 0 0 0 0 0
"T459_31789" 84 70 82 119 90 144 172 172 136 170 149 139
"T459_31790" 23 25 37 45 59 97 95 102 95 86 89 73
"T459_31791" 1359 1205 1441 1159 1045 1263 1382 1388 1325 2018 2358 2107
"T459_31792" 3 4 2 5 4 5 4 14 1 2 1 0
"T459_31793" 139 108 86 79 79 154 154 145 97 144 86 151
"T459_31794" 289 261 185 267 232 287 293 283 256 245 146 132
"T459_31795" 84 52 63 52 46 83 33 50 46 36 29 40
"T459_31796" 23 21 45 14 14 9 7 8 5 5 3 3
"T459_31797" 723 1059 276 7 3 0 0 0 0 1 0 0
"T459_31798" 0 0 0 0 0 0 0 0 0 0 0 1
"T459_31799" 907 767 460 531 452 589 501 559 413 416 439 468
"T459_31800" 4 4 3 1 2 1 0 0 0 11 1 4
"T459_31801" 18 11 6 3 2 0 0 0 0 0 0 0
"T459_31802" 17 14 6 4 11 8 16 18 15 13 10 18
"T459_31803" 50 54 24 45 10 17 14 22 7 84 19 12
"T459_31804" 3 4 3 2 1 6 13 8 9 8 17 12
"T459_31805" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31806" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31807" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_31808" 0 0 0 0 0 1 0 0 0 0 0 0
"T459_31809" 2 2 0 16 10 7 22 24 30 1 1 0
"T459_31810" 5 7 33 85 98 117 332 280 270 221 243 102
"T459_31811" 40824 55510 25088 34621 22789 32371 1342 6190 5550 40 123 72
"T459_31812" 2 3 8 5 6 5 8 10 9 5 12 9
"T459_31813" 172 202 221 236 239 278 405 419 419 327 360 310
"T459_31814" 585 559 452 529 544 549 557 582 462 537 440 634
"T459_31815" 0 1 0 0 0 0 0 0 0 0 0 0
"T459_31816" 0 0 4 5 3 8 12 11 14 2 6 4
"T459_31817" 2 2 0 5 3 14 13 10 6 9 9 13
"T459_31818" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35380" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35831" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35832" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35381" 1 1 0 0 0 0 0 1 0 2 0 0
"T459_35833" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35834" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35835" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35382" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35383" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35384" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35836" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35385" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35386" 6 7 4 7 6 7 9 9 8 7 8 8
"T459_35387" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35388" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35389" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35390" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35391" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35392" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35393" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35394" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35395" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35396" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35397" 0 0 0 1 0 0 0 0 0 0 0 0
"T459_35837" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35398" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35399" 151 127 107 92 69 101 101 113 68 93 95 121
"T459_35400" 5 4 4 3 3 3 12 3 8 8 6 11
"T459_35401" 82 49 79 9 3 2 0 0 0 0 0 0
"T459_35402" 0 0 0 0 1 0 0 0 0 0 0 0
"T459_35403" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35404" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35405" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35406" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35407" 0 0 0 0 0 0 0 0 0 0 0 1
"T459_35838" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35408" 1 5 1 0 2 4 7 6 3 6 8 5
"T459_35409" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35410" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35411" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35412" 0 0 0 0 1 0 0 0 0 0 0 0
"T459_35413" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35414" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35415" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35416" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35417" 0 0 0 0 0 0 0 0 0 0 0 0
"T459_35418" 0 3 4 1 0 0 0 0 2 0 0 0
"T459_35419" 0 0 0 0 0 0 0 0 0 0 0 1
"T459_35420" 0 0 0 0 0 0 0 0 0 0 0 0
