"PRS1_1" "PRS1_2" "PRS1_3" "PRS2_1" "PRS2_2" "PRS2_3" "PRMG_1" "PRMG_2" "PRMG_3" "PRB_1" "PRB_2" "PRB_3"
"Solyc05g053590.4" 666 891 376 1271 608 662 446 507 654 531 561 901
"Solyc05g053600.3" 1 4 0 1 9 0 6 5 17 12 6 14
"Solyc05g053610.2" 1 1 1 3 0 0 0 1 0 4 3 0
"Solyc05g053620.3" 117 82 67 52 301 45 569 746 848 140 133 155
"Solyc05g053630.1" 0 0 0 0 0 0 1 0 1 0 0 0
"Solyc05g053640.1" 0 0 0 0 0 0 1 3 0 0 0 0
"Solyc05g053650.3" 909 1335 582 1096 649 701 674 945 1073 415 501 607
"Solyc05g053660.3" 0 0 0 0 0 1 0 0 0 0 0 0
"Solyc05g053670.3" 2485 1873 1059 1550 972 1542 502 735 973 329 287 323
"Solyc05g053680.1" 3 0 1 0 3 0 0 1 0 0 0 0
"Solyc05g053690.2" 34 40 20 23 9 10 7 7 8 0 0 1
"Solyc05g053700.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g053710.4" 199 326 177 226 188 201 120 167 223 92 119 111
"Solyc05g053720.4" 414 426 195 250 288 157 226 237 332 126 94 118
"Solyc05g053730.3" 874 1080 712 880 556 746 445 551 619 364 323 310
"Solyc05g053740.3" 22 22 23 28 27 21 21 40 24 48 19 27
"Solyc05g053750.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g053760.4" 74 52 39 48 42 37 39 49 66 36 40 65
"Solyc05g053770.4" 625 874 374 764 880 433 665 862 1085 721 634 681
"Solyc05g053780.4" 846 1328 779 1133 722 960 615 861 1107 512 547 636
"Solyc05g053790.1" 3 15 6 9 2 4 0 5 0 0 4 4
"Solyc05g053800.3" 553 595 231 767 693 403 617 745 896 1015 1005 1165
"Solyc05g053810.3" 6083 5653 3760 3957 2233 3044 1678 2105 2698 281 275 348
"Solyc05g053820.3" 490 501 370 492 229 397 168 231 344 457 572 623
"Solyc05g053830.3" 1205 1991 1110 1530 877 972 1075 1350 1560 613 657 771
"Solyc05g053835.2" 1707 2141 1056 1673 1118 1124 1135 1135 1535 1180 1205 1372
"Solyc05g053850.3" 0 0 0 0 2 0 0 0 0 0 0 0
"Solyc05g053860.4" 450 466 243 632 603 481 247 354 500 45 41 48
"Solyc05g053865.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g053870.3" 298 327 191 161 218 147 109 121 147 11 7 11
"Solyc05g053880.4" 67 56 31 30 32 34 23 28 40 27 13 24
"Solyc05g053890.3" 115 74 41 49 20 28 3 10 9 1 1 0
"Solyc05g053900.4" 39 14 17 38 18 32 11 11 20 33 37 37
"Solyc05g053910.1" 0 0 1 0 0 0 0 0 0 0 0 0
"Solyc05g053920.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g053930.4" 344 314 205 176 128 185 125 109 146 2 4 7
"Solyc05g053940.3" 774 727 375 419 451 394 247 360 478 463 365 478
"Solyc05g053950.4" 83 84 55 70 34 54 25 35 64 48 67 84
"Solyc05g053960.3" 35 24 7 14 13 12 2 6 5 8 8 6
"Solyc05g053970.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g053980.1" 16 8 3 3 19 6 5 22 14 13 8 16
"Solyc05g054010.4" 51 30 12 17 32 11 39 52 74 4 14 23
"Solyc05g054020.3" 1 1 1 2 4 0 1 1 2 0 0 1
"Solyc05g054025.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g054030.3" 0 0 0 1 0 0 0 0 0 0 0 0
"Solyc05g054040.4" 249 485 181 230 103 141 93 117 140 19 14 28
"Solyc05g054050.4" 0 0 0 1 0 1 0 0 0 0 0 0
"Solyc05g054060.3" 19 47 25 32 4 13 0 3 2 0 0 0
"Solyc05g054070.4" 1424 1223 1155 1089 656 806 377 629 695 265 275 364
"Solyc05g054080.3" 202 243 118 290 348 157 324 469 534 813 724 767
"Solyc05g054090.3" 45973 78710 41016 46307 49120 52359 15425 17116 19665 129 103 121
"Solyc05g054100.3" 960 571 420 477 420 427 265 481 501 353 285 353
"Solyc05g054110.3" 44 45 17 22 7 17 5 11 5 3 0 1
"Solyc05g054120.1" 168 304 250 137 59 115 16 25 27 4 0 1
"Solyc05g054130.4" 542 626 428 516 216 396 184 161 228 106 122 125
"Solyc05g054140.3" 270 246 120 212 181 190 112 156 164 47 62 54
"Solyc05g054150.3" 243 229 133 237 218 178 143 155 212 42 49 52
"Solyc05g054160.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g054170.4" 910 859 552 113 249 74 340 278 411 98 51 80
"Solyc05g054180.3" 354 463 233 208 355 182 336 453 624 262 232 184
"Solyc05g054190.4" 27 9 5 11 5 4 5 3 9 0 0 3
"Solyc05g054200.4" 206 140 66 204 142 119 45 84 88 42 41 40
"Solyc05g054205.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g054210.3" 3848 4142 2591 2387 2626 2256 1844 2394 2553 360 338 390
"Solyc05g054220.3" 220 281 202 154 222 130 170 239 278 81 84 100
"Solyc05g054230.4" 93 132 78 63 56 65 41 57 76 20 9 18
"Solyc05g054240.3" 304 269 161 162 263 110 169 298 361 28 38 58
"Solyc05g054250.1" 15 4 5 1 4 0 10 20 27 0 0 0
"Solyc05g054260.3" 943 829 397 533 472 317 355 497 672 310 235 335
"Solyc05g054270.2" 0 0 0 0 3 0 1 0 0 0 0 0
"Solyc05g054280.1" 1 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g054290.2" 1 0 1 2 0 0 0 0 0 0 0 0
"Solyc05g054300.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g054310.4" 209 241 150 316 144 227 97 130 214 55 47 64
"Solyc05g054315.1" 1040 752 485 592 189 526 97 129 192 24 18 28
"Solyc05g054340.4" 62 68 31 81 66 55 62 58 124 178 159 183
"Solyc05g054350.3" 2294 2018 1285 2683 1445 2233 828 1220 1355 829 726 904
"Solyc05g054360.4" 1 1 1 2 0 0 2 0 1 1 0 0
"Solyc05g054370.2" 887 1113 604 1758 994 1078 838 995 1302 309 270 347
"Solyc05g054380.2" 2 5 1 0 0 0 0 0 0 0 0 0
"Solyc05g054390.4" 472 385 173 304 285 174 276 299 350 149 135 156
"Solyc05g054400.3" 234 262 159 126 170 78 105 144 183 57 59 31
"Solyc05g054405.1" 341 261 137 110 108 69 48 71 102 8 5 9
"Solyc05g054410.4" 533 551 282 680 402 443 287 364 550 93 103 157
"Solyc05g054420.4" 278 190 73 142 165 71 62 66 87 60 57 52
"Solyc05g054430.4" 77 75 56 58 38 60 20 20 38 7 3 4
"Solyc05g054440.4" 0 0 0 0 0 1 0 0 0 0 0 0
"Solyc05g054450.1" 284 273 178 220 83 167 30 38 76 28 33 37
"Solyc05g054460.3" 220 245 162 188 142 153 100 127 149 143 128 110
"Solyc05g054470.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g054480.3" 215 204 117 102 43 73 10 15 10 15 17 20
"Solyc05g054490.3" 414 349 249 403 207 232 116 156 189 83 59 102
"Solyc05g054500.1" 631 660 411 839 699 481 596 727 843 422 511 590
"Solyc05g054510.2" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc05g054520.4" 90 101 54 97 80 73 51 68 98 120 72 92
"Solyc05g054530.1" 18 7 9 16 12 10 1 0 2 0 1 2
"Solyc05g054540.4" 192 184 95 133 111 105 61 126 114 170 113 161
"Solyc05g054545.1" 62 55 17 43 83 25 40 40 61 106 44 66
"Solyc05g054560.3" 209 346 257 672 235 584 307 421 544 699 586 652
"Solyc05g054570.3" 191 160 109 397 142 251 95 91 127 243 239 277
"Solyc05g054580.3" 4275 3184 2075 2223 1860 1823 933 1514 2004 607 484 667
"Solyc05g054590.4" 20 21 15 17 14 8 5 6 8 12 9 6
"Solyc05g054600.3" 365 447 189 325 218 274 147 133 193 137 81 106
"Solyc05g054610.1" 225 500 340 327 59 319 73 60 97 8 12 5
"Solyc05g054620.4" 635 773 449 1365 1155 927 626 869 1063 170 161 197
"Solyc05g054630.4" 311 544 206 509 400 277 274 330 367 202 202 285
"Solyc05g054640.4" 2191 2871 1586 2373 1296 1413 1608 1924 2174 968 943 1100
"Solyc05g054650.1" 1 2 0 0 1 0 0 0 0 0 0 1
"Solyc05g054660.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g054670.3" 5 6 3 1 13 4 33 19 26 67 62 45
"Solyc05g054680.1" 69 72 40 59 45 37 25 27 47 2 6 4
"Solyc05g054690.3" 5 17 5 14 2 12 1 5 2 0 0 0
"Solyc05g054700.3" 310 531 238 482 280 289 319 364 466 193 211 268
"Solyc05g054710.3" 513 660 373 531 319 417 264 226 317 109 129 146
"Solyc05g054720.3" 403 694 503 884 373 563 354 429 538 382 391 475
"Solyc05g054730.3" 259 251 192 294 238 235 146 213 230 102 109 127
"Solyc05g054740.3" 125 150 73 96 71 78 93 88 115 60 76 75
"Solyc05g054750.3" 17 16 8 2 5 0 7 2 4 0 1 0
"Solyc05g054760.4" 2068 1586 878 1627 1080 1333 234 379 370 185 185 160
"Solyc05g054770.3" 148 138 69 51 65 29 50 94 101 77 53 77
"Solyc05g054780.3" 2 1 0 0 0 0 0 4 0 0 0 0
"Solyc05g054790.1" 0 1 0 0 0 1 0 1 0 1 1 0
"Solyc05g054800.3" 953 1024 645 501 420 390 718 810 1127 361 338 429
"Solyc05g054810.4" 2408 2337 1436 1493 1141 1707 934 1258 1482 486 458 575
"Solyc05g054820.1" 2 1 3 1 1 0 0 0 2 0 0 0
"Solyc05g054830.3" 2701 4649 2065 1037 1468 656 1446 1719 2037 501 562 578
"Solyc05g054840.3" 54 34 26 41 25 37 35 34 32 23 17 13
"Solyc05g054850.1" 1 0 0 0 0 0 0 0 1 0 0 0
"Solyc05g054860.1" 357 256 145 41 124 24 84 190 182 117 119 147
"Solyc05g054870.3" 41 45 17 24 18 12 42 38 50 15 24 24
"Solyc05g054880.3" 90 94 47 33 74 22 54 72 63 34 48 38
"Solyc05g054890.4" 12 14 0 0 1 1 2 2 1 2 4 7
"Solyc05g054900.3" 0 0 0 0 0 0 0 0 0 0 4 0
"Solyc05g054910.3" 412 570 237 474 584 328 459 422 615 572 513 514
"Solyc05g054920.4" 3527 5283 3576 4217 3858 4354 7425 7722 9317 3678 4726 4693
"Solyc05g054930.3" 53 37 9 21 13 10 6 8 12 10 2 7
"Solyc05g054940.3" 316 344 200 388 280 376 125 131 180 253 207 197
"Solyc05g054950.2" 182 144 92 113 99 90 44 71 89 120 119 117
"Solyc05g054960.4" 470 620 443 561 425 355 303 353 506 149 156 181
"Solyc05g054970.3" 806 850 430 767 550 511 432 612 701 383 338 450
"Solyc05g054980.3" 658 746 327 421 421 353 252 344 500 190 229 238
"Solyc05g054990.3" 231 210 95 117 105 105 49 81 91 38 41 36
"Solyc05g055000.4" 319 303 195 303 186 216 107 124 180 165 158 208
"Solyc05g055010.4" 46 40 21 9 23 8 70 67 96 107 64 93
"Solyc05g055020.4" 2 3 0 0 0 0 0 0 0 1 0 0
"Solyc05g055030.2" 7 10 5 0 0 0 0 2 1 0 0 0
"Solyc05g055040.3" 95 75 77 60 66 53 49 49 79 52 42 43
"Solyc05g055050.3" 0 0 0 0 1 1 0 3 0 2 0 0
"Solyc05g055060.3" 267 204 144 239 221 185 96 177 251 316 242 338
"Solyc05g055070.4" 168 217 123 178 167 137 143 128 232 572 553 671
"Solyc05g055080.2" 14 12 6 0 0 0 0 3 6 0 0 0
"Solyc05g055090.4" 985 1039 446 897 679 489 495 661 809 356 396 444
"Solyc05g055100.2" 8 2 4 5 1 2 0 2 3 4 0 0
"Solyc05g055110.4" 108 126 67 195 146 112 194 218 217 66 46 88
"Solyc05g055130.1" 10 12 7 11 9 5 17 17 15 5 3 2
"Solyc05g055140.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g055150.1" 0 1 0 1 1 0 0 0 1 0 0 0
"Solyc05g055160.3" 14110 20907 13005 23173 26877 21518 39085 41718 53191 26049 35055 33911
"Solyc05g055170.3" 701 598 377 329 299 229 159 208 290 67 103 94
"Solyc05g055180.3" 0 0 0 0 0 1 0 3 0 0 0 0
"Solyc05g150152.1" 0 0 0 0 0 4 0 0 1 0 0 0
"Solyc05g055190.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g055200.4" 3 3 2 3 6 1 0 0 3 1 0 1
"Solyc05g055210.3" 561 450 279 563 376 441 287 432 501 404 343 503
"Solyc05g055220.1" 6 1 0 3 4 1 0 0 0 1 0 0
"Solyc05g055230.2" 727 666 493 712 409 671 224 281 328 78 64 98
"Solyc05g055240.3" 310 379 285 359 212 321 380 342 403 334 318 345
"Solyc05g055250.2" 961 1119 544 752 397 841 126 198 217 412 364 361
"Solyc05g055260.4" 301 497 273 335 252 249 166 209 322 136 112 127
"Solyc05g055270.1" 0 0 1 0 0 0 0 0 0 0 0 0
"Solyc05g055280.2" 437 602 349 302 113 270 99 110 180 151 116 93
"Solyc05g055290.3" 4 5 1 4 7 1 1 2 0 3 0 0
"Solyc05g055300.1" 103 92 56 51 41 42 42 75 74 56 27 49
"Solyc05g055310.3" 616 483 326 361 255 287 156 208 260 202 189 201
"Solyc05g055320.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g055330.3" 102 137 48 229 114 115 25 25 30 5 10 11
"Solyc05g055340.4" 83 67 50 131 84 119 41 69 88 90 87 118
"Solyc05g055343.2" 1 5 4 9 4 8 7 3 5 9 10 8
"Solyc05g055350.3" 294 333 163 273 151 212 82 151 164 148 149 198
"Solyc05g055360.4" 156 170 71 199 165 124 167 198 222 234 192 251
"Solyc05g055370.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g055380.3" 22 24 8 14 10 15 5 10 31 9 14 15
"Solyc05g055390.3" 65 53 33 47 55 38 39 61 115 99 72 125
"Solyc05g055400.4" 3370 3216 1849 2559 3231 1871 688 1256 1652 6 5 6
"Solyc05g055410.3" 0 0 0 0 0 0 0 0 1 0 0 0
"Solyc05g055420.4" 199 205 118 209 153 95 134 191 195 80 64 88
"Solyc05g055425.1" 13 6 6 10 4 11 0 1 2 0 0 0
"Solyc05g055430.4" 55 18 38 32 19 31 15 8 11 3 2 3
"Solyc05g055440.1" 408 475 329 395 173 363 129 171 238 159 146 175
"Solyc05g055450.3" 1473 2063 1211 1150 1076 975 967 1043 1450 652 626 758
"Solyc05g055460.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g055470.4" 534 806 411 373 319 285 505 530 653 517 597 718
"Solyc05g055480.3" 328 322 194 274 184 220 135 184 234 52 33 47
"Solyc05g055490.3" 0 3 0 1 2 0 0 0 1 0 0 0
"Solyc05g055500.1" 0 0 1 1 0 0 0 0 2 0 0 0
"Solyc05g055510.3" 15 13 4 30 38 21 20 15 17 42 48 58
"Solyc05g055520.1" 27 32 35 21 20 11 14 20 10 2 1 0
"Solyc05g055530.4" 98 68 38 38 16 34 13 20 32 11 0 6
"Solyc05g055535.1" 6 4 4 1 1 2 0 3 0 0 1 0
"Solyc05g055540.3" 0 0 0 0 0 0 0 0 0 0 1 0
"Solyc05g055550.3" 114 72 38 58 37 42 14 16 21 20 5 8
"Solyc05g055560.1" 0 1 0 0 3 0 0 2 0 0 0 0
"Solyc05g055570.3" 1 2 0 8 5 3 0 0 3 5 3 0
"Solyc05g055575.1" 0 1 0 0 0 1 0 1 0 0 0 0
"Solyc05g055580.2" 0 1 0 1 0 0 0 0 1 0 0 0
"Solyc05g055590.2" 3 2 1 1 2 3 1 0 0 0 0 0
"Solyc05g055600.4" 599 446 308 553 286 391 247 310 413 233 172 234
"Solyc05g055610.4" 213 294 127 264 153 146 75 129 158 60 56 93
"Solyc05g055620.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g055630.3" 59 65 41 49 31 37 33 41 76 103 68 85
"Solyc05g055640.4" 943 2572 1619 1647 950 1232 790 1085 1566 423 423 369
"Solyc05g055650.3" 2 9 3 4 7 7 2 8 11 6 15 19
"Solyc05g055660.3" 0 2 0 0 1 0 0 0 0 0 0 0
"Solyc05g055680.4" 108 67 24 10 18 11 1 1 0 0 0 0
"Solyc05g055690.3" 5 6 6 6 2 3 0 6 6 0 2 0
"Solyc05g055700.3" 190 174 101 169 74 95 45 36 48 37 64 67
"Solyc05g055710.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g055720.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g055730.4" 81 138 64 37 4 29 7 2 3 0 0 0
"Solyc05g055740.4" 2 0 1 0 0 1 2 0 0 0 0 0
"Solyc05g055750.3" 0 0 0 0 4 0 0 1 1 0 0 0
"Solyc05g055760.3" 458 455 302 378 202 296 129 186 229 55 58 68
"Solyc05g055770.3" 2379 2250 1450 1629 1205 1161 967 1311 1550 840 956 1136
"Solyc05g055780.4" 66 78 71 74 74 73 49 47 54 11 7 10
"Solyc05g055790.4" 244 350 156 469 267 230 74 92 129 379 298 339
"Solyc05g055820.3" 48 41 22 29 6 23 0 2 3 0 0 3
"Solyc05g055830.3" 66 85 44 48 35 83 45 50 73 32 52 43
"Solyc05g055840.4" 81 41 19 39 35 33 38 34 54 0 1 4
"Solyc05g055850.3" 419 266 188 253 88 207 60 111 84 20 17 21
"Solyc05g055860.4" 1 1 0 1 0 0 0 3 2 0 0 0
"Solyc05g055870.3" 366 459 292 171 511 200 1100 1396 1689 73 58 91
"Solyc05g055880.4" 7 7 3 5 9 3 7 27 15 6 2 2
"Solyc05g055890.3" 97 121 64 73 60 77 52 64 96 33 33 31
"Solyc05g055900.3" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc05g055910.4" 204 160 80 203 121 126 65 90 120 86 47 71
"Solyc05g055920.4" 0 2 0 0 0 0 0 0 0 0 0 0
"Solyc05g055930.2" 0 0 0 0 0 0 0 1 3 0 0 0
"Solyc05g055940.3" 270 253 146 266 145 176 98 147 142 106 88 140
"Solyc05g055950.1" 0 0 0 0 2 0 0 0 0 0 0 0
"Solyc05g055960.1" 1 6 1 0 0 1 0 0 0 0 2 0
"Solyc05g055970.4" 0 2 0 0 0 0 0 0 0 0 0 0
"Solyc05g055980.4" 153 219 113 118 90 74 36 44 74 22 9 23
"Solyc05g055990.4" 71 107 60 13 3 12 5 3 16 0 0 1
"Solyc05g056000.3" 587 818 483 707 569 532 397 497 589 878 914 919
"Solyc05g056010.3" 216 276 151 283 167 201 120 151 238 75 127 106
"Solyc05g056020.3" 454 591 291 294 144 320 122 138 162 130 128 140
"Solyc05g056030.3" 645 581 311 726 531 533 196 325 402 953 787 921
"Solyc05g056040.3" 154 153 96 62 128 45 152 196 219 24 20 20
"Solyc05g056050.3" 490 392 276 399 110 287 24 42 56 1 1 0
"Solyc05g056060.4" 1586 1302 911 1404 552 1213 316 345 437 70 85 84
"Solyc05g056080.4" 8 9 10 1 2 2 8 7 16 1 0 0
"Solyc05g056090.3" 251 212 127 106 85 85 46 68 103 39 20 37
"Solyc05g056100.3" 396 611 354 414 258 331 250 339 373 137 227 222
"Solyc05g056110.3" 285 297 172 437 266 359 166 276 389 188 186 144
"Solyc05g056120.3" 2332 2781 1956 1133 1155 937 1253 1545 1498 84 71 78
"Solyc05g056130.4" 544 544 353 471 297 332 239 315 454 166 157 184
"Solyc05g056140.4" 58 83 34 69 57 50 17 29 32 5 15 27
"Solyc05g056150.4" 131 153 101 118 60 98 41 57 61 18 23 29
"Solyc05g056160.3" 1180 1633 1006 1199 743 955 578 643 896 560 716 735
"Solyc05g056170.3" 332 295 184 178 128 125 54 69 127 7 19 11
"Solyc05g056180.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g056190.2" 2 1 0 3 3 1 0 3 1 4 0 2
"Solyc05g056200.1" 19 24 14 25 29 11 17 16 17 73 82 84
"Solyc05g056210.4" 584 942 383 1124 837 655 910 1155 1421 971 974 1070
"Solyc05g056220.3" 974 1445 620 1850 1353 1151 1536 1841 2202 1136 1230 1326
"Solyc05g056230.4" 4875 5658 3037 3606 2872 2914 3204 3698 4664 1456 1569 1506
"Solyc05g056240.3" 784 869 484 625 512 629 529 712 846 496 426 510
"Solyc05g056250.3" 1252 1435 805 1210 783 944 777 928 1191 603 666 721
"Solyc05g056260.2" 434 536 305 476 263 308 150 193 228 235 239 247
"Solyc05g056270.3" 548 644 462 693 290 556 324 291 449 213 245 299
"Solyc05g056280.2" 655 557 285 341 327 260 222 328 396 260 259 268
"Solyc05g056290.4" 745 1217 750 846 367 698 369 331 500 350 310 464
"Solyc05g056300.4" 1027 1279 853 975 408 847 250 315 467 122 120 127
"Solyc05g056310.3" 2916 3517 1808 3042 1626 2132 1413 1799 2041 636 629 673
"Solyc05g056320.3" 698 733 414 927 550 656 526 593 783 439 395 499
"Solyc05g150153.1" 29 42 24 27 21 16 21 23 26 8 5 11
"Solyc05g056340.3" 1018 1116 648 874 953 604 881 1125 1293 958 941 961
"Solyc05g056350.3" 479 510 246 470 331 334 281 359 458 178 194 269
"Solyc05g056360.2" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc05g056370.4" 51 32 32 59 86 40 33 42 38 30 18 27
"Solyc05g056380.3" 18 8 1 1 2 0 2 10 6 0 0 0
"Solyc05g056390.2" 1209 1456 871 991 638 1074 534 773 975 379 245 384
"Solyc05g056400.3" 41 19 20 15 4 11 4 1 1 0 0 0
"Solyc05g056410.1" 19 14 6 3 2 4 1 0 2 0 0 0
"Solyc05g056420.4" 133 127 74 15 33 17 5 22 12 0 0 0
"Solyc05g056430.3" 3 5 2 0 1 1 0 0 0 0 1 2
"Solyc05g056440.3" 3 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g056450.3" 2 0 2 2 0 1 2 1 0 0 1 0
"Solyc05g056460.4" 473 444 276 494 421 380 226 338 438 328 316 299
"Solyc05g056470.1" 230 142 80 62 18 30 1 2 1 0 0 0
"Solyc05g056473.1" 15 4 2 6 2 2 0 0 1 0 0 0
"Solyc05g056477.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc05g056480.3" 185 194 125 144 173 122 95 143 165 63 59 50
"Solyc05g056490.4" 274 291 190 249 104 146 73 119 126 187 189 208
"Solyc05g056500.1" 0 1 0 0 0 0 0 0 2 0 0 0
"Solyc05g056510.3" 1082 1030 834 788 434 603 353 481 564 230 244 279
"Solyc05g056520.4" 82 76 45 83 59 51 29 36 43 6 13 8
"Solyc05g056530.4" 165 117 62 91 58 54 17 38 53 9 3 2
"Solyc05g056540.4" 292 478 343 603 370 388 209 278 278 111 124 161
"Solyc05g056550.3" 3 3 0 1 4 0 5 5 9 2 1 4
"Solyc05g056560.3" 114 156 104 59 58 34 73 104 162 57 70 58
"Solyc05g056570.3" 485 611 322 248 253 208 227 352 438 144 167 220
"Solyc05g056580.3" 5199 6250 3302 3961 2723 2336 2985 4088 4710 2447 2241 2963
"Solyc05g056590.4" 243 312 167 317 140 219 111 129 155 83 76 104
"Solyc06g004000.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g004005.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g005000.3" 171 233 138 336 92 210 88 169 163 2 5 4
"Solyc06g005010.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g005020.3" 0 2 0 0 0 0 1 0 0 0 0 0
"Solyc06g005030.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g005040.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g005060.3" 8520 11828 7559 12878 6361 9721 7225 7690 9401 2630 2849 3402
"Solyc06g005070.3" 22 10 3 22 4 28 0 0 2 0 0 0
"Solyc06g005080.4" 924 1223 524 1319 652 693 791 934 1100 634 636 834
"Solyc06g005090.3" 0 0 1 0 0 1 0 1 0 0 0 0
"Solyc06g005100.3" 18 39 16 10 13 13 14 11 29 7 13 2
"Solyc06g005110.3" 29 50 32 45 52 41 40 42 42 8 12 17
"Solyc06g005120.1" 0 0 0 0 0 0 0 2 0 0 0 0
"Solyc06g005130.3" 6 3 1 7 8 5 1 1 1 3 1 0
"Solyc06g005140.3" 144 154 94 162 159 134 82 102 104 29 44 31
"Solyc06g005150.3" 1336 1821 1229 751 752 602 589 713 1062 437 417 496
"Solyc06g005160.4" 3319 4290 3212 3400 2062 2767 1631 1942 2492 897 842 1061
"Solyc06g005170.3" 2602 1990 1228 89 990 66 859 1076 1250 49 35 50
"Solyc06g005180.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g005190.4" 478 507 205 304 445 213 415 475 634 362 356 440
"Solyc06g005200.3" 87 98 62 87 102 63 78 106 124 48 49 74
"Solyc06g005220.2" 27 16 20 11 20 9 8 12 10 1 1 3
"Solyc06g005230.3" 192 267 145 241 103 144 166 180 251 36 71 91
"Solyc06g005240.4" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g005250.3" 47 55 19 34 16 16 20 23 29 53 39 38
"Solyc06g005260.3" 200 114 66 67 123 82 50 57 113 97 115 124
"Solyc06g005270.3" 2 0 0 1 0 1 0 0 0 0 0 0
"Solyc06g005280.1" 0 0 0 1 0 0 0 0 0 0 1 0
"Solyc06g005290.3" 65 94 69 72 73 66 67 64 105 76 54 69
"Solyc06g005300.4" 0 1 0 0 1 0 0 0 0 9 6 6
"Solyc06g005310.3" 2 0 1 0 1 2 0 0 0 0 0 0
"Solyc06g005320.1" 0 0 0 0 2 0 0 0 0 0 0 0
"Solyc06g005330.3" 0 2 0 2 0 0 0 0 0 0 0 0
"Solyc06g005340.3" 12 12 0 7 27 11 10 5 8 4 1 5
"Solyc06g005350.3" 4 14 1 4 17 4 6 7 11 5 3 1
"Solyc06g005360.3" 2026 2166 1418 1469 1448 1266 921 1415 2011 1988 1623 1657
"Solyc06g005370.3" 188 259 141 215 111 156 89 118 152 94 123 142
"Solyc06g005380.3" 52 27 18 28 32 25 22 45 40 15 14 20
"Solyc06g005385.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g005390.1" 6 18 1 7 5 5 0 0 4 12 8 10
"Solyc06g005395.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g005410.3" 10 13 5 8 17 7 3 10 2 11 2 6
"Solyc06g005420.1" 287 405 325 402 149 336 123 136 165 52 90 85
"Solyc06g005430.1" 238 310 265 225 174 245 160 180 204 73 66 75
"Solyc06g005440.1" 5 8 4 3 0 9 0 0 0 0 0 0
"Solyc06g005450.1" 29 38 18 13 18 10 15 30 47 28 15 11
"Solyc06g005460.1" 1 1 0 0 0 0 0 0 0 2 0 0
"Solyc06g005465.1" 55 79 34 45 422 60 73 93 159 71 72 64
"Solyc06g005480.3" 55 67 35 17 22 18 38 39 47 21 24 21
"Solyc06g005490.3" 206 340 179 323 118 296 132 126 149 412 542 574
"Solyc06g005500.4" 907 1204 690 264 474 227 311 397 504 136 106 109
"Solyc06g005520.4" 164 96 97 138 83 125 40 35 35 8 12 13
"Solyc06g005525.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g005530.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc06g005550.3" 0 2 0 1 0 0 1 1 0 0 0 0
"Solyc06g005560.4" 149 190 185 131 48 140 14 28 31 21 39 63
"Solyc06g005570.4" 382 609 322 689 323 531 262 307 349 268 269 301
"Solyc06g005580.4" 0 0 0 0 1 0 0 1 0 0 0 0
"Solyc06g005590.4" 228 190 99 167 180 122 98 174 220 59 74 86
"Solyc06g005600.3" 76 48 26 51 84 51 30 57 46 15 33 42
"Solyc06g005610.1" 37 21 15 11 2 12 0 1 0 0 0 0
"Solyc06g005620.3" 0 1 0 0 0 0 0 1 0 0 0 0
